site_no,year,value,count
252626080261001,2021,1.9733333333333334,12
252626080261001,2022,1.8992857142857142,14
252626080261001,2023,1.8363636363636362,11
252626080261001,2024,1.7738461538461539,13
252626080261001,2025,2.37,7
252627080192901,2011,-4.94,3
252627080192901,2012,-3.845,6
252627080192901,2013,-3.6,3
252627080192901,2014,-3.56,3
252627080192901,2015,-3.66,3
252627080192901,2016,-3.4599999999999995,3
252627080192901,2017,-4.8,3
252627080192901,2018,-4.85,3
252627080192901,2019,-4.54,3
252627080192901,2020,-3.58,3
252627080192901,2021,-4.61,3
252627080192901,2022,-4.08,3
252627080192901,2023,-4.29,3
252627080192901,2024,-3.27,3
252627080192901,2025,-5.17,3
252650080252401,2009,3.56,1
252650080252701,2009,3.81,1
252650080252701,2014,4.47,1
252650080252701,2015,4.3462499999999995,8
252650080252701,2016,4.318333333333333,12
252650080252701,2017,4.612307692307692,13
252650080252701,2018,4.541666666666667,12
252650080252701,2019,4.4325,12
252650080252701,2020,4.306666666666667,12
252650080252701,2021,4.635,6
252652080244301,2000,3.97,1
252652080244301,2001,3.9175000000000004,4
252652080244301,2002,4.2475,4
252652080244301,2003,4.255,4
252652080244301,2004,4.0125,4
252652080244301,2005,3.8775,4
252652080244301,2006,3.9325,4
252652080244301,2007,3.8875,4
252652080244301,2008,3.8875,4
252652080244301,2009,4.434666666666667,15
252652080244301,2010,4.239999999999999,12
252652080244301,2011,4.795,12
252652080244301,2012,4.7299999999999995,12
252652080244301,2013,4.8341666666666665,12
252652080244301,2014,4.8308333333333335,12
252652080244301,2015,4.8375,8
252652080244301,2016,4.9075,4
252652080244301,2017,5.082,5
252652080244301,2018,5.0325,4
252652080244301,2019,4.647857142857142,14
252652080244301,2020,5.075,2
252654080213201,2018,3.43,2
252654080213201,2019,3.67,2
252654080213201,2020,3.58,2
252654080213201,2021,3.63,2
252654080213201,2022,3.59,2
252654080213201,2023,2.68,2
252654080213201,2024,3.55,2
252654080213201,2025,3.43,2
252655080202301,2011,1.82,3
252655080202301,2012,0.89,3
252655080202301,2013,1.47,3
252655080202301,2014,1.01,3
252655080202301,2015,2.65,3
252655080202301,2016,1.97,3
252655080202301,2017,2.01,3
252655080202301,2018,1.96,3
252655080202301,2019,1.02,3
252655080202301,2020,1.1,3
252655080202301,2021,1.1,3
252655080202301,2022,1.7700000000000002,3
252655080202301,2023,1.25,3
252655080202301,2024,1.43,6
252655080202301,2025,1.6499999999999997,3
252656080350301,1993,1.8466666666666667,3
252656080350301,1994,2.25,3
252656080350301,1995,1.136,5
252656080350301,1996,2.238,5
252656080350301,1997,1.51,6
252656080350301,1998,1.87,4
252656080350301,1999,1.4416666666666667,6
252656080350301,2000,1.445,4
252656080350301,2001,3.1266666666666665,6
252656080350301,2002,1.8,4
252656080350301,2003,1.5899999999999999,4
252656080350301,2004,1.8625,4
252656080350301,2005,1.7974999999999999,4
252656080350301,2006,2.2939999999999996,5
252656080350301,2007,1.915,4
252656080350301,2008,2.2,5
252656080350301,2009,2.5250000000000004,4
252656080350301,2010,1.9416666666666664,6
252656080350301,2011,3.18,5
252656080350301,2012,1.6600000000000001,5
252656080350301,2013,1.8833333333333335,6
252656080350301,2014,1.9816666666666667,6
252656080350301,2015,2.438333333333333,6
252656080350301,2016,1.108888888888889,9
252656080350301,2017,1.6099999999999999,7
252656080350301,2018,1.5516666666666667,6
252656080350301,2019,2.008888888888889,9
252656080350301,2020,1.6712500000000001,8
252656080350301,2021,1.3333333333333333,9
252656080350301,2022,1.0342857142857143,7
252656080350301,2023,0.7857142857142857,7
252656080350301,2024,0.6418181818181817,11
252656080350301,2025,1.8875,4
252710080260001,2018,6.79,2
252710080260001,2019,6.88,1
252710080260001,2020,6.77,1
252710080260001,2021,6.68,1
252710080260001,2022,6.76,1
252710080260001,2023,6.91,1
252710080260001,2024,6.62,1
252710080260001,2025,6.92,1
252714080260901,2016,6.800833333333333,12
252714080260901,2017,7.054166666666667,12
252714080260901,2018,6.997692307692308,13
252714080260901,2019,6.8325,12
252714080260901,2020,6.839230769230769,13
252714080260901,2021,6.799230769230769,13
252714080260901,2022,6.738461538461538,13
252714080260901,2023,6.620833333333334,12
252714080260901,2024,6.642307692307692,13
252714080260901,2025,6.763333333333334,9
252718080251301,1986,2.4725,4
252718080251301,1987,2.61,1
252718080264901,2009,3.021,10
252718080264901,2010,2.83,12
252718080264901,2011,3.2838461538461536,13
252718080264901,2012,3.043846153846154,13
252718080264901,2013,3.170714285714286,14
252718080264901,2014,3.2415384615384615,13
252718080264901,2015,3.198666666666667,15
252718080264901,2016,3.1385714285714283,14
252718080264901,2017,3.4253846153846155,13
252718080264901,2018,3.3033333333333332,12
252718080264901,2019,3.236923076923077,13
252718080264901,2020,3.1146153846153846,26
252718080264901,2021,3.182,25
252718080264901,2022,3.088,25
252718080264901,2023,2.805,38
252718080264901,2024,2.8866666666666663,30
252718080264901,2025,3.065,20
252719080205301,2023,2.86,3
252719080205301,2024,2.7000000000000006,3
252719080205301,2025,2.94,3
252719080241201,1985,2.778181818181818,11
252719080241201,1986,3.1225,4
252719080241201,1990,2.6225,4
252719080241201,1991,2.6283333333333334,6
252719080241201,1992,2.976,5
252719080241201,1993,2.837142857142857,7
252719080241201,1994,2.54,4
252719080251201,1986,2.1399999999999997,2
252719080251202,1986,2.2,2
252719080251202,1987,2.5300000000000002,2
252719080253601,2014,4.84,1
252719080253601,2015,4.695,8
252719080253601,2016,4.7025,12
252719080253601,2017,4.99,11
252719080253601,2018,4.986666666666667,12
252719080253601,2019,4.7491666666666665,12
252719080253601,2020,4.841428571428572,14
252719080253601,2021,4.849166666666666,12
252719080253601,2022,4.746666666666667,12
252719080253601,2023,4.619166666666667,12
252719080253601,2024,4.635384615384615,13
252719080253601,2025,4.941818181818181,11
252719080253602,2014,4.82,1
252719080253602,2015,5.1137500000000005,8
252719080253602,2016,5.223333333333334,12
252719080253602,2017,5.5275,12
252719080253602,2018,5.4316666666666675,12
252719080253602,2019,5.3525,12
252719080253602,2020,5.39,13
252719080253602,2021,5.434166666666666,12
252719080253602,2022,5.396666666666667,12
252719080253602,2023,5.212727272727273,11
252719080253602,2024,5.2716666666666665,12
252719080253602,2025,5.516,10
252720080231301,2011,2.1,1
252720080231301,2012,1.38,1
252720080231301,2013,0.98,1
252720080231301,2014,1.51,1
252720080231301,2015,2.26,1
252720080231301,2016,2.14,1
252720080231301,2017,2.46,1
252720080231301,2018,2.38,1
252720080231301,2019,2.36,1
252720080231301,2020,2.34,1
252720080231301,2021,2.28,1
252720080231301,2022,2.45,1
252720080231301,2023,2.45,1
252720080231301,2024,2.06,1
252720080231301,2025,2.49,1
252720080272501,1981,3.08,1
252732080245801,1986,1.6549999999999998,2
252732080245801,1987,1.875,2
252732080245802,1986,2.2933333333333334,3
252732080245802,1987,1.585,2
252732080245803,1986,1.8133333333333332,3
252732080245803,1987,1.46,2
252742080273101,1981,4.28,1
252744080253801,1986,2.74,1
252746080222501,1986,0.45999999999999996,6
252746080222501,1987,0.48,4
252746080222502,1986,0.5733333333333334,6
252746080222502,1987,0.73,2
252746080222503,1986,0.74,8
252746080222503,1987,0.735,4
252750080222701,1986,0.9700000000000001,6
252750080222701,1987,1.06,4
252750080222702,1986,0.7424999999999999,8
252750080222702,1987,0.665,4
252750080222703,1986,0.5549999999999999,8
252750080222703,1987,0.505,4
252755080222901,1986,0.82,6
252755080222901,1987,0.52,4
252755080222902,1986,0.7999999999999999,6
252755080222902,1987,0.76,4
252755080222903,1986,0.655,8
252755080222903,1987,0.5650000000000001,4
252803080395001,1976,0.45,3
252803080395001,1977,1.2962500000000001,8
252803080395001,1978,-0.19,9
252803080395001,1979,2.985,4
252809080372300,2007,-0.71,1
252809080372300,2008,0.7420000000000001,5
252809080372300,2009,-0.012499999999999956,4
252809080372300,2010,-0.656,5
252809080372300,2011,0.80125,8
252809080372300,2012,-0.49,4
252809080372300,2013,-0.10249999999999998,4
252812080244301,1996,2.27,1
252812080244301,1997,2.5225,4
252812080244301,1998,2.875,2
252813080204701,1998,0.97125,24
252813080204701,1999,0.835,6
252813080204702,1998,0.9425,24
252813080204702,1999,1.08,6
252813080204703,1998,1.141111111111111,27
252813080204703,1999,1.23,6
252813080251201,2018,3.956666666666667,3
252813080251201,2019,3.83,4
252813080251201,2020,3.7875,4
252813080251201,2021,3.8775000000000004,4
252813080251201,2022,3.576666666666666,9
252813080251201,2023,3.5475,12
252813080251201,2024,3.553076923076923,13
252813080251201,2025,3.7230000000000003,10
252814080244101,1999,3.125,2
252814080244101,2000,2.8449999999999998,4
252814080244101,2001,2.87,4
252814080244101,2002,3.1514285714285712,7
252814080244101,2003,3.028,5
252814080244101,2004,2.9775,4
252814080244101,2005,2.7875,4
252814080244101,2006,2.8274999999999997,4
252814080244101,2007,2.8125,4
252814080244101,2008,2.815,4
252814080244101,2009,3.0025,4
252814080244101,2010,2.76,4
252814080244101,2011,2.995,4
252814080244101,2012,2.9325,4
252814080244101,2013,3.0925000000000002,4
252814080244101,2014,3.13,4
252814080244101,2015,3.0,4
252814080244101,2016,3.1025,4
252814080244101,2017,3.436,5
252814080244101,2018,3.3475,4
252814080244101,2019,2.9924999999999997,4
252814080244101,2020,2.9,4
252814080244101,2021,3.0,4
252814080244101,2022,2.905,4
252814080244101,2023,2.7625,4
252814080244101,2024,2.7475,4
252814080244101,2025,3.0400000000000005,3
252820080505401,2012,-0.21,1
252820080505401,2013,-0.16,5
252820080505401,2014,0.354,5
252820080505401,2015,0.5166666666666666,6
252820080505401,2016,-0.24333333333333332,6
252820080505401,2017,-0.3266666666666666,6
252820080505401,2018,-0.292,5
252820080505401,2019,0.12999999999999998,8
252820080505401,2020,-0.6749999999999999,12
252820080505401,2021,-0.17666666666666667,9
252820080505401,2022,-0.21000000000000002,10
252820080505401,2023,-0.46625000000000005,8
252820080505401,2024,-0.7533333333333333,6
252820080505401,2025,0.07166666666666667,6
252824080250601,1981,7.085,4
252824080250601,1982,7.912999999999999,10
252824080250601,1983,7.93,10
252824080250601,1984,7.465000000000001,10
252824080250601,1990,7.600833333333334,12
252824080250601,1991,7.416666666666667,12
252824080250601,1992,7.723333333333334,3
252824080250601,1996,7.477142857142857,7
252824080250601,1997,7.818,5
252824080250601,1998,7.5775,4
252824080250601,1999,7.6433333333333335,3
252825080221201,1998,1.51,27
252825080221201,1999,1.095,6
252829080285101,1990,6.385,2
252829080285101,1995,5.966666666666666,3
252829080285101,1996,5.85,2
252829080285101,1997,5.84375,8
252829080285101,1998,5.924285714285714,7
252829080285101,1999,6.1933333333333325,6
252829080285101,2000,5.33,4
252829080285101,2001,5.8925,4
252829080285101,2002,6.04,6
252829080285101,2003,5.778571428571429,7
252829080285101,2004,6.47,4
252829080285101,2005,5.536666666666666,6
252829080285101,2006,5.695,6
252829080285101,2007,5.806,5
252829080285101,2008,5.88,4
252829080285101,2009,6.1125,4
252829080285101,2010,5.625,6
252829080285101,2011,5.9383333333333335,6
252829080285101,2012,5.886666666666667,6
252829080285101,2013,6.071428571428571,7
252829080285101,2014,6.045000000000001,6
252829080285101,2015,6.08,5
252829080285101,2016,5.914285714285714,7
252829080285101,2017,6.213333333333334,6
252829080285101,2018,6.284,5
252829080285101,2019,5.917142857142857,7
252829080285101,2020,5.963333333333334,6
252829080285101,2021,6.108333333333333,6
252829080285101,2022,5.985714285714286,7
252829080285101,2023,5.782,10
252829080285101,2024,6.091111111111111,9
252829080285101,2025,6.2475,4
252902080294501,1985,8.3,1
252902080294501,1986,6.45,1
252906080213101,1994,0.96,3
252906080213101,1995,1.0333333333333334,9
252906080213101,1996,1.2866666666666666,9
252906080213101,1997,1.02125,24
252906080213101,1998,1.1642857142857141,42
252906080213101,1999,1.1469999999999998,30
252906080213101,2000,1.0575,12
252906080213101,2001,0.9380000000000001,15
252906080213101,2002,1.04,18
252906080213101,2003,1.225,18
252906080213101,2004,1.4985714285714284,21
252906080213101,2005,0.978,15
252906080213101,2006,0.9099999999999999,21
252906080213101,2007,1.0414285714285714,21
252906080213101,2008,0.8475,12
252906080213101,2009,1.1866666666666665,18
252906080213101,2010,0.9671428571428571,21
252906080213101,2011,1.1928571428571428,21
252906080213101,2012,1.1025,12
252906080213101,2013,1.2333333333333334,18
252906080213101,2014,1.135,24
252906080213101,2015,1.0742857142857143,21
252906080213101,2016,1.0166666666666666,18
252906080213101,2017,1.0566666666666666,18
252906080213101,2018,1.0883333333333334,18
252906080213101,2019,1.0183333333333335,18
252906080213101,2020,1.20875,24
252906080213101,2021,1.0977777777777777,27
252906080213101,2022,1.0144444444444445,27
252906080213101,2023,0.8922222222222222,27
252906080213101,2024,0.8836363636363637,33
252906080213101,2025,1.0762500000000002,24
252910080292002,1973,7.66,2
252918080234201,1975,4.8566666666666665,9
252918080234201,1976,4.8375,24
252918080234201,1979,1.58,3
252918080234201,1983,3.6028571428571428,21
252918080234201,1984,4.489999999999999,36
252918080234201,1985,4.4175,36
252918080234201,1986,3.872,30
252918080234201,1987,4.397272727272727,33
252918080234201,1988,4.435,36
252918080234201,1989,4.4944444444444445,27
252918080234201,1990,4.38,39
252918080234201,1991,4.389166666666666,36
252918080234201,1992,4.451428571428572,21
252918080234201,1993,4.66125,24
252918080234201,1994,4.364545454545454,33
252918080234201,1995,4.67,33
252918080234201,1996,4.668461538461538,39
252918080234201,1997,4.791666666666667,18
252918080234201,1998,4.67,12
252918080234201,1999,4.7275,12
252918080234201,2000,4.7333333333333325,9
252918080234201,2001,4.315,6
252918080234201,2002,4.83,12
252918080234201,2003,4.94,12
252918080234201,2004,4.915,12
252918080234201,2005,4.705,12
252918080234201,2006,4.645,12
252918080234201,2007,4.575,18
252918080234201,2008,4.4225,12
252918080234201,2009,4.768,15
252918080234201,2010,4.738,15
252918080234201,2011,4.806,15
252918080234201,2012,4.9875,12
252918080234201,2013,4.816,15
252918080234201,2014,4.794285714285714,21
252918080234201,2015,4.668333333333333,18
252918080234201,2016,4.618333333333333,18
252918080234201,2017,4.748333333333333,18
252918080234201,2018,4.903333333333333,18
252918080234201,2019,4.661111111111111,27
252918080234201,2020,4.732857142857143,21
252918080234201,2021,4.654,15
252918080234201,2022,4.58,9
252918080234201,2023,4.4125000000000005,12
252918080234201,2024,4.534000000000001,15
252918080234201,2025,4.32,9
252928080332401,1990,3.233333333333333,3
252928080332401,1991,3.7,1
252928080332401,1992,3.626666666666667,3
252928080332401,1995,3.6233333333333335,3
252928080332401,1996,2.8,1
252928080332401,1997,3.41,6
252928080332401,1998,3.645,4
252928080332401,1999,3.7133333333333334,6
252928080332401,2000,3.405,4
252928080332401,2001,3.8683333333333336,6
252928080332401,2002,3.6275,4
252928080332401,2003,3.186,5
252928080332401,2004,3.9375,4
252928080332401,2005,3.4,6
252928080332401,2006,3.38,4
252928080332401,2007,3.54625,8
252928080332401,2008,3.5011111111111113,9
252928080332401,2009,3.3085714285714287,7
252928080332401,2010,3.028,5
252928080332401,2011,3.842,5
252928080332401,2012,3.1966666666666668,3
252928080332401,2013,3.3899999999999997,10
252928080332401,2014,3.455714285714286,7
252928080332401,2015,3.5700000000000003,9
252928080332401,2016,3.4285714285714284,7
252928080332401,2017,3.67,6
252928080332401,2018,3.564,10
252928080332401,2019,3.657,10
252928080332401,2020,3.2099999999999995,3
252928080332401,2021,3.575384615384615,13
252928080332401,2022,3.5742857142857143,7
252928080332401,2023,3.453333333333333,3
252928080332401,2024,3.608571428571428,7
252928080332401,2025,3.5033333333333334,3
252933080210001,1994,2.7099999999999995,3
252933080210001,1995,2.435,6
252933080210001,1996,2.75,3
252933080210001,1997,2.55,9
252933080210001,1998,2.73,12
252933080210001,1999,2.545,18
252933080210001,2000,2.64,12
252933080210001,2001,2.57,18
252933080210001,2002,2.59125,24
252933080210001,2003,2.5833333333333335,18
252933080210001,2004,2.738,15
252933080210001,2005,2.424,15
252933080210001,2006,2.5166666666666666,27
252933080210001,2007,2.54,15
252933080210001,2008,1.964,15
252933080210001,2009,2.5575,12
252933080210001,2010,2.4766666666666666,18
252933080210001,2011,2.5914285714285716,21
252933080210001,2012,2.6925000000000003,12
252933080210001,2013,2.6225,24
252933080210001,2014,2.5225,24
252933080210001,2015,2.547142857142857,21
252933080210001,2016,2.5083333333333333,18
252933080210001,2017,2.5966666666666667,18
252933080210001,2018,2.663333333333333,18
252933080210001,2019,2.4949999999999997,18
252933080210001,2020,2.4885714285714284,21
252933080210001,2021,2.535,18
252933080210001,2022,2.412857142857143,21
252933080210001,2023,2.312,30
252933080210001,2024,2.3208333333333333,36
252933080210001,2025,2.5342857142857143,21
252944080233401,1979,6.900000000000001,3
252944080233401,1983,5.572857142857143,21
252944080233401,1984,5.890000000000001,33
252944080233401,1985,6.03,27
252944080233401,1986,5.959090909090909,33
252944080233401,1987,5.819999999999999,30
252944080233401,1988,5.817272727272727,33
252944080233401,1989,6.02,36
252944080233401,1990,5.9835714285714285,42
252944080233401,1991,5.859090909090909,33
